,Unnamed: 0,best_match_score,__id_left,__id_right,DATE INITIATED,RAPID RESPONSE IDENTIFIER,AGENCY ASSIGNED,NAME,ADDRESS,CITY,COUNTY,NUMBER OF POSITIVE CASES REPORTED,full address state,RID,UPA #,Estab Name,Site Address 1,Site Address 2,Site City,Site State,Site Zip,Site County,Primary/Site NAICS,UPA Receipt Date,Receipt Type,Formality,Insp #,Hazard Desc & Location,# Alleged Hazards/ Emp Exposed,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,full address fed,geocodes_match,state_latlong,fed_latlong,state_place_id,fed_place_id,state_gmaps_query,fed_gmaps_query
347,739897,0.48367871436910836,14694_left,31_right,12/4/2020,RR-00021760,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
348,34763,0.48367871436910836,676_left,31_right,2/3/2021,RR-00037449,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
349,748315,0.48367871436910836,14862_left,31_right,12/4/2020,RR-00021963,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
350,310552,0.48367871436910836,6138_left,31_right,1/6/2021,RR-00031608,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
351,750040,0.48367871436910836,14896_left,31_right,12/4/2020,RR-00021956,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
352,625400,0.48367871436910836,12435_left,31_right,12/11/2020,RR-00024800,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
353,146412,0.48367871436910836,2894_left,31_right,1/18/2021,RR-00034838,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
354,968553,0.48367871436910836,19213_left,31_right,11/23/2020,RR-00017199,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
355,1578219,0.48367871436910836,31172_left,31_right,10/15/2020,RR-3918,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
356,58809,0.48367871436910836,1154_left,31_right,1/29/2021,RR-00036864,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
357,100510,0.48367871436910836,1976_left,31_right,1/23/2021,RR-00035849,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
358,566797,0.48367871436910836,11279_left,31_right,12/15/2020,RR-00025867,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
359,1384599,0.48367871436910836,27353_left,31_right,11/3/2020,RR-8273,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
360,170693,0.48367871436910836,3385_left,31_right,1/15/2021,RR-00034406,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
361,569203,0.48367871436910836,11325_left,31_right,12/15/2020,RR-00025950,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
362,1191918,0.48367871436910836,23571_left,31_right,11/13/2020,RR-00012312,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
363,703666,0.48367871436910836,13985_left,31_right,12/7/2020,RR-00022500,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
364,172562,0.48367871436910836,3423_left,31_right,1/15/2021,RR-00034461,NMED,KARSTEN HOMES,2700 KARSTEN CT SE,ALBUQUERQUE,BERNALILLO,1,"2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1578706,Clayton Albuquerque,2710 Karsten Ct SE,,ALBUQUERQUE,NM,87102,BERNALILLO,321991 / 321991,04/25/2020,Email,Formal,,"Employees are exposed to unsafe, unclean outside portable restrooms. No water/soap to wash hands. Approximately 100 or more employees forced to use portable restrooms and wash stations. Employees are afraid of contracting the virus since portables are not being cleaned or disinfected. Employees are not allowed to use restrooms inside the building.",/,,,,,,,,,"2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0544719, 'lng': -106.640219}","{'lat': 35.0544719, 'lng': -106.640219}",ChIJ_1FysHwMIocRTqVPYCQ0xNY,ChIJ_1FysHwMIocRTqVPYCQ0xNY,"KARSTEN HOMES 2700 KARSTEN CT SE, ALBUQUERQUE, BERNALILLO County, NM","Clayton Albuquerque 2710 Karsten Ct SE, , ALBUQUERQUE, BERNALILLO County, NM"
415,1066301,0.4488421522751852,21133_left,3_right,11/19/2020,RR-00014841,DOH,NORTHERN NAVAJO MED CTR,NORTH HIGHWAY 491,SHIPROCK,SAN JUAN,1,"NORTH HIGHWAY 491, SHIPROCK, SAN JUAN County, NM",627500,C-1590354,The Northern Navajo Medical Center,"P.O. Box 160, Hwy 491 North",,SHIPROCK,NM,87420,SAN JUAN,921150 / 921150,05/15/2020,Phone,Nonformal,,ITEM 1: Disinfectant for clothes is not provided for employees who deal with COVID-19 patients.,1 /1,,,,,,,,,"P.O. Box 160, Hwy 491 North, , SHIPROCK, SAN JUAN County, NM",True,"{'lat': 36.8052353, 'lng': -108.6914076}","{'lat': 36.8052353, 'lng': -108.6914076}",ChIJKUcyCxe2O4cRk7djEjyiLHI,ChIJKUcyCxe2O4cRk7djEjyiLHI,"NORTHERN NAVAJO MED CTR NORTH HIGHWAY 491, SHIPROCK, SAN JUAN County, NM","The Northern Navajo Medical Center P.O. Box 160, Hwy 491 North, , SHIPROCK, SAN JUAN County, NM"
580,614332,0.41646313319941647,12222_left,41_right,12/11/2020,RR-00024538,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,10,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
581,142486,0.41646313319941647,2812_left,41_right,1/19/2021,RR-00035023,DOH,UNMH,2211 LOMAS BLVD NE,ALBUQUERQUE,BERNALILLO,2,"2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1614792,University of NM Hospital,2211 Lomas Blvd. NE,,ALBUQUERQUE,NM,87106,BERNALILLO,622110 / 622110,07/01/2020,Online,Formal,,"Employees are not being provided the proper PPE to protect themselves against COVID-19 positive patients. Every employee is at risk, but I personally contracted COVID-19 from my unit by not having adequate PPE.",/,,,,,,,,,"2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.0883653, 'lng': -106.6183793}","{'lat': 35.0883653, 'lng': -106.6183793}",ChIJdYDs0c4MIocRmo0tuqOKzyE,ChIJdYDs0c4MIocRmo0tuqOKzyE,"UNMH 2211 LOMAS BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","University of NM Hospital 2211 Lomas Blvd. NE, , ALBUQUERQUE, BERNALILLO County, NM"
